prolificId,taskId,dataset,taskPrompt,taskDifficulty,taskType,userDriven,orig_group,group,accuracy,time,confidence,difficulty
5699cf0625d9e9000db0c789,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,1,54.437,1,1
5699cf0625d9e9000db0c789,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.6666666666666667,32.448,1,2
5699cf0625d9e9000db0c789,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.8571428571428572,107.08,1,2
5699cf0625d9e9000db0c789,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,manual,hard_manual_skyline,hard_skyline,1,34.986,2,2
5699cf0625d9e9000db0c789,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_supported_skyline,hard_skyline,1,44.551,1,2
5699cf0625d9e9000db0c789,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,1,24.43,1,1
5699cf0625d9e9000db0c789,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,0.995,47.873,1,1
5699cf0625d9e9000db0c789,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,0.9899497487437185,51.477,2,3
5699cf0625d9e9000db0c789,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,0.96,102.67,2,4
5699cf0625d9e9000db0c789,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9578947368421052,72.446,2,3
5699cf0625d9e9000db0c789,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.9174757281553398,43.738,2,2
5699cf0625d9e9000db0c789,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_supported_quadratic regression,easy_quadratic regression,1,56.732,2,3
5699cf0625d9e9000db0c789,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,manual,easy_manual_quadratic regression,easy_quadratic regression,0.995,46.015,2,2
5699cf0625d9e9000db0c789,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9613259668508287,84.54,2,4
5699cf0625d9e9000db0c789,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.9057591623036649,59.57,3,3
5699cf0625d9e9000db0c789,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,manual,hard_manual_quadratic regression,hard_quadratic regression,0.9553072625698324,34.646,3,3
5699cf0625d9e9000db0c789,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.8837209302325582,307.683,4,2
5bd4944a72eb1f0001efb198,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,1,15.372,1,1
5bd4944a72eb1f0001efb198,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,0.995,27.287,2,2
5bd4944a72eb1f0001efb198,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,0.949748743718593,41.533,3,4
5bd4944a72eb1f0001efb198,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,1,24.452,2,3
5bd4944a72eb1f0001efb198,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9578947368421052,37.957,4,5
5bd4944a72eb1f0001efb198,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.9466019417475728,20.865,2,2
5bd4944a72eb1f0001efb198,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9613259668508287,44.274,3,4
5bd4944a72eb1f0001efb198,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.9842931937172775,22.821,2,3
5e72bed5f23ae1224a3879de,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,10.178,1,1
5e72bed5f23ae1224a3879de,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,12.45,1,1
5e72bed5f23ae1224a3879de,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,1,17.909,3,4
5e72bed5f23ae1224a3879de,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,18.059,2,4
5e72bed5f23ae1224a3879de,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9827586206896551,23.218,3,4
5e72bed5f23ae1224a3879de,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0.4693877551020408,14.193,1,4
5e72bed5f23ae1224a3879de,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,1,15.491,1,1
5e72bed5f23ae1224a3879de,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,1,22.843,1,1
5e72bed5f23ae1224a3879de,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,1,35.671,4,2
5e72bed5f23ae1224a3879de,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,0.88,24.322,2,4
5e72bed5f23ae1224a3879de,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,1,23.106,2,3
5e72bed5f23ae1224a3879de,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,1,12.412,2,2
5e72bed5f23ae1224a3879de,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.5454545454545454,11.58,2,5
5e72bed5f23ae1224a3879de,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.8571428571428572,15.702,2,4
5e72bed5f23ae1224a3879de,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,manual,hard_manual_skyline,hard_skyline,0.7142857142857143,18.231,2,4
5e72bed5f23ae1224a3879de,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_supported_skyline,hard_skyline,1,17.835,2,4
5e72bed5f23ae1224a3879de,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,1,10.791,1,2
5e72bed5f23ae1224a3879de,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,0.9950248756218906,32.247,2,3
5e72bed5f23ae1224a3879de,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,0.964824120603015,25.65,2,3
5e72bed5f23ae1224a3879de,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,0.96,24.405,2,4
5e72bed5f23ae1224a3879de,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.7301587301587302,59.407,4,5
5e72bed5f23ae1224a3879de,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.9466019417475728,19.756,2,3
5e72bed5f23ae1224a3879de,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_supported_quadratic regression,easy_quadratic regression,1,26.391,2,4
5e72bed5f23ae1224a3879de,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,manual,easy_manual_quadratic regression,easy_quadratic regression,1,16.55,1,4
5e72bed5f23ae1224a3879de,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9613259668508287,23.05,3,4
5e72bed5f23ae1224a3879de,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.9528795811518325,31.053,3,3
5e72bed5f23ae1224a3879de,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.9611111111111111,22.171,4,2
5e72bed5f23ae1224a3879de,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,manual,hard_manual_quadratic regression,hard_quadratic regression,0.7894736842105263,18.581,4,5
5de8f79a41944102202bba86,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,0.5714285714285714,28.968,5,5
5de8f79a41944102202bba86,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,0.3125,17.772,3,3
5de8f79a41944102202bba86,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.42105263157894735,16.125,2,2
5de8f79a41944102202bba86,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.8571428571428572,14.667,3,3
5a64a97663394a0001556331,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,13.285,1,1
5a64a97663394a0001556331,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,20.125,1,1
5a64a97663394a0001556331,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,0.47107438016528924,119.331,1,1
5a64a97663394a0001556331,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,12.595,1,1
5a64a97663394a0001556331,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,0.9661016949152542,16.794,1,1
5a64a97663394a0001556331,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,0.46464646464646464,32.353,2,2
5a64a97663394a0001556331,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,0.6,15.894,1,1
5a64a97663394a0001556331,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,1,12.044,1,1
5a64a97663394a0001556331,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,1,18.627,1,1
5a64a97663394a0001556331,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,1,31.239,1,2
5a64a97663394a0001556331,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_cluster,medium_outlier_cluster,0.7142857142857143,39.148,1,1
5a64a97663394a0001556331,30,out_med_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_cluster,medium_outlier_cluster,0.875,14.757,1,1
5a64a97663394a0001556331,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.5882352941176471,14.857,1,1
5a64a97663394a0001556331,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,0.6538461538461539,15.747,1,1
5a64a97663394a0001556331,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,1,17.379,1,1
5a64a97663394a0001556331,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,0.8461538461538461,12.452,1,1
5a64a97663394a0001556331,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,0.75,13.29,1,1
5a64a97663394a0001556331,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,1,15.028,1,1
5a64a97663394a0001556331,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,1,21.783,1,3
5a64a97663394a0001556331,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,1,26.709,1,2
5a64a97663394a0001556331,47,sky_hard_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,manual,hard_manual_skyline,hard_skyline,0.5,14.102,1,2
5a64a97663394a0001556331,48,sky_hard_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",hard,skyline,supported,hard_supported_skyline,hard_skyline,1,12.968,1,2
5a64a97663394a0001556331,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,0,23.644,1,5
5a64a97663394a0001556331,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,0.9950248756218906,2.282,1,1
5a64a97663394a0001556331,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,0.9798994974874372,18.491,1,1
5a64a97663394a0001556331,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,0.99,19.583,1,1
5a64a97663394a0001556331,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9735449735449735,25.818,1,1
5a64a97663394a0001556331,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.9611650485436893,17.524,1,3
5a64a97663394a0001556331,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,manual,easy_manual_quadratic regression,easy_quadratic regression,0.95,22.938,1,1
5a64a97663394a0001556331,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_supported_quadratic regression,easy_quadratic regression,0.9900497512437811,13.721,1,1
5a64a97663394a0001556331,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.978021978021978,28.632,1,1
5a64a97663394a0001556331,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,0.9790575916230366,14.931,1,2
5a64a97663394a0001556331,65,quad_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,supported,hard_supported_quadratic regression,hard_quadratic regression,0.9611111111111111,15.054,1,1
5a64a97663394a0001556331,66,quad_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,quadratic regression,manual,hard_manual_quadratic regression,hard_quadratic regression,0.8819875776397516,17.663,1,1
5e46c5c94d1b6b000b905b2c,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,24.374,1,1
5e46c5c94d1b6b000b905b2c,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,19.522,1,1
5e46c5c94d1b6b000b905b2c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,25.856,1,1
5e46c5c94d1b6b000b905b2c,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,1,20.212,1,1
5e46c5c94d1b6b000b905b2c,7,cluster_hard_task_1,Select the points which belong to the cluster centered on the cross.,hard,cluster,manual,hard_manual_cluster,hard_cluster,1,47.436,4,4
5e46c5c94d1b6b000b905b2c,8,cluster_hard_task_2,Select the points which belong to the cluster centered on the cross.,hard,cluster,supported,hard_supported_cluster,hard_cluster,1,18.763,1,1
5e46c5c94d1b6b000b905b2c,29,out_med_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,supported,medium_supported_outlier_cluster,medium_outlier_cluster,0.8571428571428572,58.678,1,1
5e46c5c94d1b6b000b905b2c,30,out_med_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",medium,outlier,manual,medium_manual_outlier_cluster,medium_outlier_cluster,1,27.161,1,1
5e46c5c94d1b6b000b905b2c,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,1,18.253,1,1
5e46c5c94d1b6b000b905b2c,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.9615384615384616,27.965,1,1
5e46c5c94d1b6b000b905b2c,37,out_hard_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_linear,hard_outlier_linear,1,74.854,2,2
5e46c5c94d1b6b000b905b2c,38,out_hard_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_linear,hard_outlier_linear,0.7058823529411764,31.328,1,1
5e46c5c94d1b6b000b905b2c,41,sky_easy_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,supported,easy_supported_skyline,easy_skyline,0.7272727272727273,42.541,2,2
5e46c5c94d1b6b000b905b2c,42,sky_easy_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",easy,skyline,manual,easy_manual_skyline,easy_skyline,0.6153846153846154,44.947,1,1
5e46c5c94d1b6b000b905b2c,44,sky_med_task_1,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,manual,medium_manual_skyline,medium_skyline,0.42105263157894735,87.91,3,3
5e46c5c94d1b6b000b905b2c,45,sky_med_task_2,"Select all the rooms that are optimal as a trade-off between distance and cost.||This dataset shows hotel rooms plotted as dots, with cost per night on the Y axis, and distance to the city center on the X axis. For example, select an expensive room if it has the shortest distance, or a room far from the center if it is cheap.",medium,skyline,supported,medium_supported_skyline,medium_skyline,0.5,50.347,3,3
5e46c5c94d1b6b000b905b2c,50,lin_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,linear regression,supported,easy_supported_linear regression,easy_linear regression,1,20.761,1,1
5e46c5c94d1b6b000b905b2c,51,lin_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,linear regression,manual,easy_manual_linear regression,easy_linear regression,1,25.385,1,1
5e46c5c94d1b6b000b905b2c,53,lin_med_task_1,Select all the points that are consistent with the major trend you see.,medium,linear regression,manual,medium_manual_linear regression,medium_linear regression,0.9798994974874372,56.575,2,1
5e46c5c94d1b6b000b905b2c,54,lin_med_task_2,Select all the points that are consistent with the major trend you see.,medium,linear regression,supported,medium_supported_linear regression,medium_linear regression,1,26.921,1,1
5e46c5c94d1b6b000b905b2c,56,lin_hard_task_1,Select all the points that are consistent with the major trend you see.,hard,linear regression,supported,hard_supported_linear regression,hard_linear regression,0.9788359788359788,27.976,2,2
5e46c5c94d1b6b000b905b2c,57,lin_hard_task_2,Select all the points that are consistent with the major trend you see.,hard,linear regression,manual,hard_manual_linear regression,hard_linear regression,0.9611650485436893,30.854,1,1
5e46c5c94d1b6b000b905b2c,59,quad_easy_task_1,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,manual,easy_manual_quadratic regression,easy_quadratic regression,1,33.065,1,1
5e46c5c94d1b6b000b905b2c,60,quad_easy_task_2,Select all the points that are consistent with the major trend you see.,easy,quadratic regression,supported,easy_supported_quadratic regression,easy_quadratic regression,0.995,33.661,1,1
5e46c5c94d1b6b000b905b2c,62,quad_med_task_1,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,manual,medium_manual_quadratic regression,medium_quadratic regression,1,49.178,3,3
5e46c5c94d1b6b000b905b2c,63,quad_med_task_2,Select all the points that are consistent with the major trend you see.,medium,quadratic regression,supported,medium_supported_quadratic regression,medium_quadratic regression,0.9947916666666666,19.885,2,2
5e28912b5fc38506bbd1666c,1,cluster_easy_task_1,Select the points which belong to the cluster centered on the cross.,easy,cluster,supported,easy_supported_cluster,easy_cluster,1,22.921,1,1
5e28912b5fc38506bbd1666c,2,cluster_easy_task_2,Select the points which belong to the cluster centered on the cross.,easy,cluster,manual,easy_manual_cluster,easy_cluster,1,21.721,1,1
5e28912b5fc38506bbd1666c,4,cluster_med_task_1,Select the points which belong to the cluster centered on the cross.,medium,cluster,manual,medium_manual_cluster,medium_cluster,0.9473684210526316,53.997,4,5
5e28912b5fc38506bbd1666c,5,cluster_med_task_2,Select the points which belong to the cluster centered on the cross.,medium,cluster,supported,medium_supported_cluster,medium_cluster,1,23.314,1,1
5e28912b5fc38506bbd1666c,23,out_easy_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_cluster,easy_outlier_cluster,1,33.226,2,4
5e28912b5fc38506bbd1666c,24,out_easy_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_cluster,easy_outlier_cluster,0.375,87.143,4,4
5e28912b5fc38506bbd1666c,25,out_easy_task_3,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,manual,easy_manual_outlier_linear,easy_outlier_linear,1,24.913,1,1
5e28912b5fc38506bbd1666c,26,out_easy_task_4,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",easy,outlier,supported,easy_supported_outlier_linear,easy_outlier_linear,1,47.876,2,2
5e28912b5fc38506bbd1666c,35,out_hard_task_1,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,manual,hard_manual_outlier_cluster,hard_outlier_cluster,1,39.641,1,3
5e28912b5fc38506bbd1666c,36,out_hard_task_2,"Select the points that are outliers, i.e., that are not following the main pattern you see in the data.",hard,outlier,supported,hard_supported_outlier_cluster,hard_outlier_cluster,0.4,71.899,3,5
